email,hw-01a,hw-01b,hw-02,hw-03,hw-04,hw-05,hw-06,hw-piperider,project-01,project-02,total
ef4ae9edac18a3235bbdaee8bf3e38cbb071deda,7.0,2.0,4.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,24.0
ed751891d6c2832bfa6a5f044394fba0fb809480,6.0,0.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0
df2c662e9bb6d05ea7cf0ecadfb28acbe8bb79d2,6.0,1.0,6.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,24.0
dc2a37b7a8a06f305bbe235bf5f5470b685b82f9,6.0,1.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0
d2b72d0fbe97ddc6f6abcb9259f408cb86f8e3f4,8.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
a7871284dc49f4842408ca028581c3d1f30f4b1b,6.0,1.0,6.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,24.0
a6ac387f4f8ca3472c48ce46003ee9a6d47469c1,7.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
8af26d3a93cbb7c322e2c6259680c0eb7b9c1392,7.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
698384a6f980df0aa67ec4d4636df6e65f970a44,5.0,1.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0
526213a14a1101b524c780fc71cabc49106be09b,5.0,1.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0
1d53faf8d9a56ad7d96095b9b875b884d9468c79,6.0,0.0,5.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,24.0
0a6c3743ff6bb6ca236d187109e9b870ffdc07b8,5.0,1.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,24.0
f596d7c615f2e740d1552e4da4b9179429a0ea45,6.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
f58c829698011324cc8c6bf07b60ce87c13c4321,7.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
9e8bc53cf3f3aff5bab3b98d0efb7efad2efc970,7.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
8e967a17358a839cd30b60089103049b9a4e7093,7.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
8018628273719883f3ead1ed370711ec03462053,5.0,0.0,5.0,5.0,0.0,6.0,2.0,0.0,0.0,0.0,23.0
29bb80d8891267d7b5b58e20007b940810565e4f,6.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,23.0
12feb1afe027a5e41196a8593d77404981d0e2bf,6.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
02f0de32dbca77c9bef5bbab5c78dda6bd1cf85e,7.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
f78d4784ea0ed1ea7fd15a0f8ee4b103926bc30e,6.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
ef80faa967b3d922a897bef38264afa84bb97ece,6.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
e5e1f09b5f387c0a6dfb869f3fe123db50145f9c,6.0,1.0,6.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,22.0
bb63775a60b491986bd375debb82a07e653f4bdb,6.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
959590efd3fdcccb42e9f478cd591e14ac9e5a30,5.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
795a47ca71f46349fd1d81df8b034de46f3d55ca,6.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
6a7b0aa52ce754cbc864326dfe8a759e511d8566,4.0,0.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0
1faa8ddda531d9377c1ef8fc8f76ad7f487bab66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0
1df8922b2493b460794ffbd04063bd8f0f2dc952,5.0,1.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0
044951c990a75dabdcfdad242548110fd9bbcba9,8.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
b5674d8276208c9f2cdfc9d3511ab5132b5373da,11.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
b2f513b2fcba411a7cf80194bdb14aaa689c389d,7.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
6c3690cd335c7cb4695adf3dda7671d880ddf8c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0
23f0da46c4ccc02b7ca01f7c8848f8fae9294950,7.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
0b1d0018ad496a5bd7db2db2efe4cf4b22643f17,3.0,1.0,5.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,21.0
fea00b4dbda5b874244aa5b8d85d7f8da4c07200,6.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
fad7da9639425f5a2a1e3547c035cbeb85658303,8.0,2.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0
c0015bd0b77968a459585cb5506015a0bcc2b109,6.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
a8376324ea9ebbf8fb308abbfa6dfd7b04c8787a,6.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
8c1c48aeb08d417bdad34b2a12cf149241ebb377,6.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
7a8d50a4a675f229b8146862ae4cf6cbc3600711,6.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
78795c163f5073efc7fb610204f5cce945a740ef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0
5b7c7dc513dc7b2eb741febcd540994e25eea5d1,6.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
5108d5beb80ebdf73827d07f6dc2e452e42a9104,0.0,0.0,5.0,6.0,0.0,6.0,3.0,0.0,0.0,0.0,20.0
35432c66f52749ac5087778ac7d7899fa52c7a04,6.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2b5e159818ecba828d5ae0bf69959fca7eedfe55,6.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
071a11ee4847e427abfa2bb2556d4d5c4c485bb8,6.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
f4c84341533c4662c0516b122d7ef0a39f311d01,6.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
dfc268a8a91e99dd919c4f7722ca2d83552fd586,7.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
cd97d04c5dcf23d6bcc367a82cd9b7ae54cd76db,6.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
b2fb8497cad028740f49193f258de887826051bc,6.0,1.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0
ab5250708f0086469885bac1f77602c00d955fa8,9.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
a802f1012e21fce1dead64f5bf001daf7f8dda13,6.0,1.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,19.0
89d656a4106298c8aee98750f197422f0eaf0c64,6.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
879fd7401aba86f154c9005f2a98a96e36e94418,7.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0
851dd20747cf40d6c79045d3c0687cef4073c4aa,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
7ccf8b491ba5429f8e234580ece1d998a75530d9,5.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
764b0f1dbcd6b12652009346fbd2a4abf191791b,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
63912f0ba3c9ad509e2ebcfaa18d48f5301c6b8e,5.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
5ff69c069e0f695a9e5fc09b95a93f4066bde1d4,5.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
55f708df773c99921db642acb9ed63736c22c892,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
55da22e279753823fce5f2702aaaf21bbccb4aab,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
28e00443418904d6b495c95cc77bf6d9c418955d,7.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
204e5a929e8447a3dad090ae5fefc1001c211e48,5.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
1d1eb980f60729b595bd3220f78ab26b904c88c6,6.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
1c92ae14d2770c67c118a4031ac0c55b4e9ce5f1,7.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
1a60722b833ef6d317f2a61221748e5eb047abf5,6.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
12da35ec28663709ebc4f72f88c3ca72eb5d45a2,6.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
ea3ca17050ea5760be66b95e8d274dec52b34e1c,7.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
e8bbde05af690b8b07712b43d3ba0922c36e9684,6.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
d23b84ae4fab6e9a6a54095b0be84d3fe95a56b3,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
b5746b0744b35bb9dd7636f21753d068afd75e70,6.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
b4f41f0b56cef7f969e5ec7b0f97cb60e559c107,0.0,1.0,4.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,18.0
a26a388e634c2ed916c417b55f35a31d47850cd8,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
6214ca945f51f2369007f70a441b4bf28a641f40,4.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
411861699a1c3820b6eb8b9bb507d68098f641d3,5.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
1d83fa53fc5102a1d5736a7f311976a7f704de2c,6.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
180e3b88144dcdeb95948091b18720b339b240a9,10.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
1644b545aaaabe68b180057acb0b65a04200d7b6,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
0f6204190e439e47723be20de118818257407e5d,5.0,1.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0
e3dc5aa2b3fa9be95564ae4a8e8787cfc77bfd43,6.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0
962c9590c2722e9f570b089ffd59647f4dacc9ea,6.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
74247eeb328b2ffb18d1e5eefe4eed031ffd0c1c,8.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
64c0503ebe72d77adae38657008493b1d2309846,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
42f4d1ec366791283ac86bd20547e90e419fccaa,6.0,1.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0
1c885729788046c86720b1210998e912b6df923b,7.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0
1431491cb54b789e1196f77f8bad4be73812267b,5.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
fa21b254fe3aab6853be1f59ea53efc5348b6eb9,6.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0
e19824da28469b665c05506393e8f7379402f239,5.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
d4165fd96d8fb6ec7bad3d4f54e3c288b1e85b16,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
9d2e9e389effd65b4e2dd7d68aab698435ce2354,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
7e4b2f9ad52ad947c52837c6b68c6f5f4028ba49,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
722366d8b29ece9be3a7605363562c7c60d6918e,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
6589c59b79116ab8b611f98d3bc72bdc9a79f82d,6.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
6575f77630c063e3f2df1b2a6a6ad4c62635c0c8,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
32024a812c5fd3d14651ef4b50eac5ac24bccef0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
006967d09554b1f8c62f0e2251490f71c2587478,6.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
e6447b4f8c701abf24ba427e5501b0ae5edb8a64,6.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
cb1976871b6f9f0db296b331b3068fe6ef86bcee,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,15.0
4ba1efa946abab7ea8b55ee35b8c1d9b2275dbc7,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
1bc62b4eddf07e578451ecfe14681b2092ce08ed,6.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
d9b0725103340dc552131d3ec00432fc6f1e6559,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
d5ade5c6a95dfb5eae4b043ddddcad72bd5915d2,6.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
c697e2c9395b45fb8e07e624d01a28baaba8aac4,7.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
c4948649166bc6843159548649dacded24d11d3d,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
ac304f5cc2b1cafeaca86f2d15c924066ebc9585,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
97cf3b75dec45feb50d3e8d31443080bf75fc737,6.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0
3f8463860685940cb46a8af9ee755809d199cec7,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
37945522b9d7b5342899d703456b2d8c62c2586c,6.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0
22e814d98d994f15f8deed24546ed5294db30205,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,14.0
f8778a0d484bc3769a32e5627e9c6b329d3396af,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
f36e94bcb1b79a8c5a7f0f415ded9507b6e14f88,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
f09269b2b0f575a13c49789d2df31e113ab1cd28,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
e4bb908d76fa8ecc730b32e0e6ba8b8d4ef66e31,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
e2f86e9c4a1e62ba0e40c6cddd2e6aa5ac19face,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
cc5a3add09fb925646d3b6ad9f875fa7233df0f1,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
c4e09d475b6aa062de39cf5d4379202c2c296cf6,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
bd410b925c6f299980df88909623b73f0804fd69,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
bc194de64ecf75e9938fca3d9e757ecaf48f6317,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
b494173788e919cd5836cd19a343661ab222285f,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
813ddaa2207d3ab6dbe9158d5d37cf1987a21234,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
80e11e8051a300635dbef32bb6b282a9476cfc29,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
80698b9869ef4e58e864f048793350169d9bd96c,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
79b8c28d66b3d8c6e3cbc059a286ed163ad80eb4,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
6ef211e678af9e32dbc0dbe7b4f8d814f5cec7d9,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
65c53aa3d21f5778b6f63dca9105de849d2d4ad7,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
655ce658b1df8ef4abcb81194bb3807cecff793d,5.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
5d7732c417719a945d5ca42dd149905b60203720,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
5d5386e8f443f823b46909f5def38297250539bb,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
539d290efa5f02d6ed3ce83f8290d9a139bddf69,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
5280a90a9cb4f7cb5b3562573b2b7053be87405c,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
3767f4e52148017beedf013e77835939de80fa89,6.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0
33c7ced0d74c9b255a46e76cb4db703c415d0056,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
30ad4c4d4eca4df86b1dafc57ec18942e5e919fe,0.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0
14d089932a0b85bfd56d770998df6d5349b7d413,5.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
08e4db5dc6ea4659d2b7bb27ba06dfa6df1f71ab,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
ffdac615a35c099934abe0106dd14911bd3ca1b9,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
e877945778cb4d87a0a1a2002bc38044c4104c4c,5.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
d57151b397c0f3cc59a21c9e19d36a96e85e1da0,6.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0
d074f1d8ca91a240b23734523b7fddfffa8f3610,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
b45401845546aacad407f06ed0ceacf90c86018e,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
8da3a700bbcba1cc188e5560ca188ee3f1c4392b,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
83eb22ba147442aa4a0d4c1f5bf9a5220ffce4d8,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
72ac4d66ce2a36257739fb596abb88d6a5745383,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
6b56c4568911885906614ad08ad97fb5b5fc4de4,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
5bf432b6490e988862cb0221796901b5526c1c9c,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
56ff260cf5d2777f112ced2fde2a39a30df4b685,5.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
4d44602ee02e4e015add8e147654e0feec781fc8,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
3e7c3c2cd5a5433186e53435ccbafedd917c1ca3,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1079014457a1b737796f8efe9115cae967d370f7,5.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0
0f04bd067807f6784377bcef0853d4413e9d8bd1,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
ece9d7c8e979c1ff1477288d29c6f98b8e350df7,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
932e01085f1b89a8325ed8d90abb2c1e07dd3675,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
89adda059a7b82c486634808357ccca36d26e339,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0
82c49898a527731007a0c39f4c56ffd6c5ae2f4b,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0
7bd9347563754894984ee86ce400f334e5612e19,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,11.0
77e1fb467cee64822f49aa3d836290c62e1a7b7c,3.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0
5942e92dfb2b968df6235593cc30f6fcb8ce4db1,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
43b921415fcc55a5d72830ebc7f9cd422f2b218f,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0
3e7e0e95ed6833234b79cc9187117649a05d5f8b,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
14d1bbd38fc3c0d59a731d39f5a18936a0f2ff64,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
146bafa775eac09dbae9d2962de27493015574b4,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,11.0
f69f77079f0159e7559b57c6d7ec77bc8b9359e4,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
e5600efd4e2892305ce8b914ea1aacccce893f12,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
e49b517fd35dd1c3841b2dc2c79cc741eea4cfd0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
cd0138161f7977242a8a47f814d05781613ec6af,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
c975da19a844797a66d984838ae04e5ba203ff84,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
c5e64c9699ee4a795b3f3e4e28dbf3fe32639a94,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
a8f0bf3d7ff3a0ba47e4442211b0bb136ab1b0dc,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
9df2bc0366fc971dd816ab86b22a865b74322bdf,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
936f56344a03552cb558c32e5f20cb6543aa9139,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
764781f9abe984815caa5112b26f45819c078656,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
73884cf6942d8cd664ab654e4b9ee130147cca11,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
6d43159292d5b83b18a1b4f2fb61f90eb02e978e,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
24266d1ac996c3974ef829f2f6c00062fc7538cd,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
004881756eb93e940176bc02b086156c0c81f62f,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
fff0f59be0dcbcb2cc438bd25f6171fcf232dc21,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
f729b34f0040df098e1e88cc12e10e99d0c2cad0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0
f1acccb1e5e31c18a42ef8ad6c8bbfb1ed8292da,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
ef0378d14ecea7131f05e1d747680204b7d55f4b,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
e573f08bb739f17ab838f19e0dc8805692ff5372,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
dbada245c96922befeec24e56b917239ac1836a5,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
d64c05d5142522976e211b370a82acef920c655a,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
d404987150a6a91f9bb5648fd934988f0bbf0fd0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
d236ee99eedcc46f3c1c6f706a762a0dc6f6c25a,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
bb4ab7293b2930b614b78aa21558ed01b3a06ff0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
b3ef27fe7f4c461d7d208fcc53c58352f08d5485,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
affbb4e329ecc33fb25618e3fb725add7a6cadd0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
9b35d9a6002037b1605f9b0c47ab942dbf1d5d79,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
71dcedfe173eafd049e31148251124298e501731,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
70f3f18c8c0c294aae0183cb2f02219a49f2e270,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
6c61e6e9dda281961127c985cc509cc543809480,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0
60fcb8fb08663ca32bc768266271d64569d9c019,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
605efaf3cd2969aff1a54639f443e5d85402a2ee,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
5fca2d895cc296d6456e3c1bba6da5b0b28b6045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0
