email,time_homework,time_lectures,module,time_homework_homework-01b,time_lectures_homework-01b,module_homework-01b,time_homework_homework-02,time_lectures_homework-02,module_homework-02,time_homework_homework-03,time_lectures_homework-03,module_homework-03,time_homework_homework-04,time_lectures_homework-04,module_homework-04,time_homework_homework-05,time_lectures_homework-05,module_homework-05,time_homework_homework-06,time_lectures_homework-06,module_homework-06,time_homework_homework-piperider,module_homework-piperider,time_evaluate,module_project-01-eval,time_project,module_project-01-submissions,time_evaluate_project-02-eval,module_project-02-eval,time_project_project-02-submissions,module_project-02-submissions,user_id
8f2df9df92bd5165ef60490a6f77ae7ea61605a9,2.0,4.0,homework-01a,1.0,1.0,homework-01b,4.0,4.0,homework-02,4.0,4.0,homework-03,4.0,4.0,homework-04,4.0,4.0,homework-05,5.0,5.0,homework-06,,,2.3333333333333335,project-01-eval,10.0,project-01-submissions,,,,,525
8f4884446752e1c4c9187f39d95756b0de3efcf7,0.0,0.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526
90584667cea40e933af67010063f7b09da5d703f,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20000000000000004,project-02-eval,48.0,project-02-submissions,527
9099dd7ac99f985bcc3826fe8e0ea889e6c58dd3,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,project-01-submissions,,,,,528
914f939ba4877c087416042bc61ace28e638f450,40.0,5.0,homework-01a,4.0,2.0,homework-01b,10.0,30.0,homework-02,10.0,10.0,homework-03,,,,10.0,10.0,homework-05,,,,,,,,,,,,,,529
91fec068091cb7ba935332c0b28a2818b101a2db,3.0,9.0,homework-01a,3.0,8.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,530
920d48644744bab98d14fb784710642a9de3ec40,1.0,0.0,homework-01a,,,,3.0,2.0,homework-02,0.5,0.5,homework-03,4.0,3.0,homework-04,0.5,2.0,homework-05,1.0,0.0,homework-06,,,,,,,,,,,531
9234ccd1606bc06786882532045bb6684b377f87,2.0,6.0,homework-01a,2.0,4.0,homework-01b,6.0,12.0,homework-02,2.0,6.0,homework-03,6.0,10.0,homework-04,4.0,12.0,homework-05,8.0,8.0,homework-06,,,,,,,1.6666666666666667,project-02-eval,43.0,project-02-submissions,532
924a4c537be5599eb68f4649867c426c0f3f3d12,2.5,6.0,homework-01a,1.0,2.0,homework-01b,5.0,8.0,homework-02,,,,7.0,5.0,homework-04,,,,,,,,,,,,,,,,,533
925a3f221435ae7a745ddcd8fe518f9583b0c793,1.0,7.0,homework-01a,,,,2.0,7.0,homework-02,5.0,2.0,homework-03,,,,,,,,,,,,,,,,,,,,534
927e85174fa46409eefc02932748dc86693186af,3.0,6.0,homework-01a,0.0,0.0,homework-01b,6.0,5.5,homework-02,4.0,2.0,homework-03,3.0,12.0,homework-04,,,,,,,,,,,,,,,,,535
92b11492312e06118eb029035ad59705204f668a,8.0,4.0,homework-01a,3.0,3.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,536
92c3d06452dcbdd6a9cfe606ec56e763dc94de1d,2.0,10.0,homework-01a,3.0,10.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,537
92dbeec24439e2ae5c589e15fdebe89010c24112,2.0,5.0,homework-01a,3.0,5.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,538
92ea4fc14a146fda2eef7e44e99f1c7436d74a4e,0.5,4.0,homework-01a,0.25,1.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,539
92fc3589a9151b25797b5f3e8c4b97fe1322b58a,1.0,0.5,homework-01a,1.5,1.5,homework-01b,3.0,1.5,homework-02,1.5,1.5,homework-03,,,,,,,,,,,,,,,,,,,,540
9351b2b35ab3191aab97b86e362324e02d7c9cea,,,,0.5,6.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,541
93938d51c178f60acbfa9660d93836fab47b222e,1.0,6.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,542
93942c69e5fd9129468576d8d39a23edcc496844,1.0,0.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543
93a16958fbd2a412296de97a9406cc183c43172b,6.0,10.0,homework-01a,1.0,2.0,homework-01b,3.0,15.0,homework-02,5.0,2.0,homework-03,10.0,15.0,homework-04,,,,,,,,,,,,,0.5,project-02-eval,60.0,project-02-submissions,544
93c20b2bcdbf1add4723eae7ff189375fd5bd9bb,,,,,,,8.0,4.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,545
93c314b10bbfa4d6d3f329c2119a41e57c1855eb,4.5,15.0,homework-01a,2.0,5.0,homework-01b,,,,,,,,,,15.0,60.0,homework-05,5.0,10.0,homework-06,,,,,,,6.333333333333333,project-02-eval,90.0,project-02-submissions,546
93d133dcb6ea6f551b24f79594c928df80322a98,2.0,5.0,homework-01a,2.0,5.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,547
93d22254454557caee487f33ef91c96c32eec589,2.0,3.0,homework-01a,1.0,2.0,homework-01b,8.0,0.0,homework-02,2.0,2.0,homework-03,,,,,,,,,,,,,,,,,,,,548
9472007a866521b4f286ce3806d28652d77af778,6.0,20.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549
9482dfae3e37218f43ec58fe317a9711d2de541e,5.0,25.0,homework-01a,,,,12.0,0.0,homework-02,9.0,7.0,homework-03,0.0,16.0,homework-04,,,,,,,,,,,,,,,,,550
948b1d5ddd04c6966672af6c9ab53d6d088c9f25,1.0,27.0,homework-01a,1.0,2.0,homework-01b,6.0,6.0,homework-02,1.0,1.0,homework-03,,,,,,,,,,,,,,,,,,,,551
94a9f66c055204a9848fe4b7d25aa3e8a89d3eff,4.0,7.0,homework-01a,1.0,3.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,552
95264dacf241bf91ba479621fbea9f74b5970a18,,,,,,,,,,1.0,2.0,homework-03,,,,0.0,0.0,homework-05,,,,,,,,,,,,,,553
9554112460e1f4341e9f802e73ccfcd4a75d62fe,5.0,5.0,homework-01a,3.0,2.0,homework-01b,5.0,5.0,homework-02,2.0,1.0,homework-03,10.0,4.0,homework-04,5.0,5.0,homework-05,6.0,6.0,homework-06,,,,,,,2.6666666666666665,project-02-eval,52.0,project-02-submissions,554
9598913c87cb74dd4b24107fce3d39dc5ca56255,6.0,6.0,homework-01a,12.0,6.0,homework-01b,6.0,6.0,homework-02,3.0,2.0,homework-03,6.0,4.0,homework-04,2.0,2.0,homework-05,3.0,3.0,homework-06,,,0.375,project-01-eval,25.0,project-01-submissions,,,,,555
95b799f03692e59c327437f3bc28c573fdacc7fe,1.5,9.0,homework-01a,0.5,4.0,homework-01b,1.5,7.0,homework-02,,,,,,,,,,,,,,,,,,,0.825,project-02-eval,10.0,project-02-submissions,556
95d8557ad17b1c62e490ae2ddcf0aac369d7d504,,,,,,,,,,,,,,,,,,,,,,,,4.0,project-01-eval,,,,,,,557
95f9a18bb30b212bf2adbf1da6c5d4eea4753f1e,2.0,4.0,homework-01a,1.0,2.0,homework-01b,2.0,3.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,558
960cdfce0eb1ec23867023e8f74a161eebe461ba,,,,,,,,,,,,,10.0,5.0,homework-04,,,,,,,,,,,,,,,,,559
961ec8cdc18daa05f0d0114034abdc2e9b66040d,6.0,5.0,homework-01a,0.2,1.0,homework-01b,8.0,6.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,560
963c4cf2660a13268eb84f229741aff37c8aa63b,5.0,2.0,homework-01a,3.0,2.0,homework-01b,,,,,,,,,,3.0,2.0,homework-05,,,,,,,,,,,,,,561
9681d4ec97331f897a6dc2b029e4fe2c8336b1f8,2.0,4.0,homework-01a,1.0,2.0,homework-01b,5.0,8.0,homework-02,2.0,6.0,homework-03,,,,,,,,,,,,3.0,project-01-eval,50.0,project-01-submissions,,,,,562
9694d6cfd6e8d5f75b847419d530d6b7c242d68f,0.0,0.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,563
96e509ba6bdab9b259cad9f9a3a83a35a1267266,3.0,10.0,homework-01a,3.0,10.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,564
9744d963912cd3da067be7242a8ace0906aef027,,,,,,,,,,65.0,5.0,homework-03,,,,,,,,,,,,,,,,,,,,565
9786fc21fd473a9846b8efea4f7fd033f933204d,1.5,4.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566
97a2f251c2388270e9e13347dad43ceee2025e23,0.0,0.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,567
97d6640f965a218316d96fe9f4194edc6beb9c4d,2.0,7.0,homework-01a,1.0,3.0,homework-01b,4.0,9.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,568
981050dd6cc996e3537669d3a82a28ad353fd9a1,5.0,3.0,homework-01a,1.0,2.0,homework-01b,8.0,3.5,homework-02,2.0,1.0,homework-03,3.0,2.0,homework-04,1.0,3.0,homework-05,18.0,6.0,homework-06,,,0.5,project-01-eval,48.0,project-01-submissions,,,,,569
9837cdb11c66845e853cc3604ed166ba2c6c3867,2.5,0.5,homework-01a,2.0,1.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,570
98ca8fb02679f2ec08a388642b623300a7c00c7c,5.0,2.0,homework-01a,2.0,1.0,homework-01b,5.0,2.0,homework-02,2.0,1.0,homework-03,4.0,3.0,homework-04,1.0,2.0,homework-05,,,,,,,,,,,,,,571
98d2a85f5cbe11236e20192cb94ea4d49cbd7823,3.0,5.0,homework-01a,3.0,4.0,homework-01b,2.0,4.0,homework-02,3.0,5.0,homework-03,,,,4.0,5.0,homework-05,,,,,,,,,,,,,,572
98ff2884d9f6f8c1972bb46d95203f37e693e631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project-02-eval,,project-02-submissions,573
9964b8c5628d1525160f1777a3150b6f3248c88d,6.0,10.0,homework-01a,0.2,3.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,574
9a9d8f1fd51674d2ff40f009b814c9821d235290,,,,,,,,,,0.0,0.0,homework-03,,,,0.0,0.0,homework-05,,,,,,,project-01-eval,,project-01-submissions,,,,,575
9acd86eba76f39b35192fb9cfdd909ac6187ba5b,2.0,8.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
9ae435135c94d5fa26a9441238ad18540377cf65,0.0,0.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577
9ae9e3809dadef91f20a2fdc18e268aea9d6a9f8,1.0,4.0,homework-01a,0.5,0.1,homework-01b,2.0,8.0,homework-02,1.5,2.0,homework-03,,,,,,,,,,,,,,,,,,,,578
9b9a6b9ce191440f7d04f681b21174430e3e1d81,4.0,3.0,homework-01a,3.0,2.0,homework-01b,7.0,5.0,homework-02,4.0,3.0,homework-03,7.0,4.0,homework-04,3.0,6.0,homework-05,4.0,6.0,homework-06,,,,,,,2.3333333333333335,project-02-eval,10.0,project-02-submissions,579
9ba4939a14249c884fe69c418719698ff7fe6314,2.0,10.0,homework-01a,0.5,2.0,homework-01b,4.0,10.0,homework-02,2.0,3.0,homework-03,3.0,6.0,homework-04,,,,,,,,,,,,,1.0,project-02-eval,12.0,project-02-submissions,580
9bd69c24d7ca05a34013e9f9d13b67b0e73bf0a0,1.0,15.0,homework-01a,2.0,15.0,homework-01b,,,,0.0,0.0,homework-03,,,,,,,,,,,,,,,,,,,,581
9bf2314146b572c3c0546c4f831e4f1c9b47bbc2,5.0,5.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582
9c1b08d4ae6503c435ed90e9933beed358b389f5,,,,,,,,,,5.0,3.0,homework-03,,,,,,,,,,,,,project-01-eval,24.0,project-01-submissions,,,,,583
9c2ad112c2b3bda3f1d40eb98a6f45042d93e599,3.0,7.0,homework-01a,1.0,1.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,584
9c8881360eded6e868130a308c55a6140d332c69,2.0,2.0,homework-01a,0.5,1.0,homework-01b,2.0,5.0,homework-02,1.0,1.0,homework-03,2.0,3.0,homework-04,1.0,2.0,homework-05,1.0,4.0,homework-06,,,,,,,,,,,585
9c97d3666eab5f620940c205867da83ffc64b675,2.0,0.0,homework-01a,0.5,2.0,homework-01b,2.0,2.0,homework-02,2.0,4.0,homework-03,6.0,3.0,homework-04,,,,4.0,2.0,homework-06,,,,,,,,,,,586
9cc8879980f25825a32b03c383061b706c6dd45a,1.0,6.0,homework-01a,1.0,2.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,587
9cee67b6afbe061af8bbe5bfdd97e5b10aeb3b8b,4.0,10.0,homework-01a,1.0,8.0,homework-01b,6.0,5.0,homework-02,3.0,3.0,homework-03,2.0,5.0,homework-04,2.0,5.0,homework-05,2.0,4.0,homework-06,,,1.0,project-01-eval,12.0,project-01-submissions,,,,,588
9d577cdaa6a76973da336d1e9fafa46f28b86cbd,5.0,3.0,homework-01a,1.0,2.0,homework-01b,5.0,5.0,homework-02,2.0,3.0,homework-03,,,,,,,,,,,,,,,,,,,,589
9d81d016a0a294f7e5d93fcf77db613276f53480,4.0,3.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590
9db7779c5c19ac3a313e0260e58dffc47c909d92,3.0,1.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591
9e25e55191091b86284499c34ff07f81603d3497,5.0,15.0,homework-01a,,,,10.0,20.0,homework-02,6.0,2.0,homework-03,5.0,50.0,homework-04,2.0,20.0,homework-05,2.0,20.0,homework-06,,,,,,,0.26666666666666666,project-02-eval,50.0,project-02-submissions,592
9e279ed4fa678f97b47ae30b1518be09b08c6b8b,,,,,,,,,,,,,,,,,,,,,,,,1.0,project-01-eval,,project-01-submissions,,,,,593
9e27b26a55a0f89e814f2c627d952a9e6a010848,2.0,5.0,homework-01a,2.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,594
9efcc8d1bed2e22795e0a4236bce22a85d3a7e70,6.0,20.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595
9f61ddaf977696ce76de0ae7a766ecdc97a1992e,2.0,15.0,homework-01a,3.0,15.0,homework-01b,5.0,12.0,homework-02,,,,,,,,,,,,,,,,,,,1.0,project-02-eval,15.0,project-02-submissions,596
9f8749bb7dcbe9fe85305fd6442c1219a659d7e7,2.0,5.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597
9faedcd9e223af3ac408ff39a1c30e4b1689688d,2.0,10.0,homework-01a,3.0,8.0,homework-01b,2.0,10.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,598
9ff1cee9aa9513d66f52c9eb2ca9e72ea2620fda,,,,,,,,,,,,,,,,,,,,,,,,1.0,project-01-eval,15.0,project-01-submissions,,,,,599
a008a6720fe1e14b3428c275e63cd3f80e67aaf7,2.0,2.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600
a0199b9f66d65fe42f83eb7396800b3f675bd251,3.0,0.0,homework-01a,1.0,1.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,601
a021786579606a78a2d5acb5e5e7e82364042991,2.0,3.0,homework-01a,1.0,2.0,homework-01b,2.0,20.0,homework-02,5.0,12.0,homework-03,20.0,12.0,homework-04,,,,,,,,,,,,,9.0,project-02-eval,72.0,project-02-submissions,602
a0260ad0c597580fe09bc0409b86d6d455b95d24,5.0,8.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603
a08bddd7f54b88e2810b74e875ed2265f6518428,2.0,6.0,homework-01a,2.0,6.0,homework-01b,10.0,10.0,homework-02,2.0,4.0,homework-03,4.0,5.0,homework-04,2.0,5.0,homework-05,,,,,,,,,,,,,,604
a0c2047d4e5f45be041051881e5feb91a07d41f9,4.0,2.0,homework-01a,4.0,2.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,605
a0fabec29d55098ed5d5e131e5e09e003effc13f,0.0,0.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,606
a12fb7b732b2491aadea3e38f1eb195a96e82e43,7.0,7.0,homework-01a,3.5,3.5,homework-01b,10.0,10.0,homework-02,8.0,8.0,homework-03,20.0,20.0,homework-04,,,,,,,,,,,,,,,,,607
a1616321e7f63be0442a4fe752849833563c75a6,20.0,3.0,homework-01a,20.0,3.0,homework-01b,22.0,3.0,homework-02,,,,8.0,4.0,homework-04,2.0,0.0,homework-05,3.0,11.0,homework-06,,,,,,,,,,,608
a1ab497b500df8276d75f3318b273a0fe8b6a12d,3.0,6.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609
a27a43ad14699ebe918cbdb91cbe1456913f1ef7,2.0,4.0,homework-01a,2.0,4.0,homework-01b,2.0,4.0,homework-02,3.0,5.0,homework-03,3.0,5.0,homework-04,4.0,6.0,homework-05,3.0,6.0,homework-06,,,,,,,,,,,610
a2da70600f6af09c2f194afd69c0ace77f71f596,3.0,10.0,homework-01a,1.0,1.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,611
a30e6188316246daae706103575e68ec0b05a71f,1.0,6.0,homework-01a,1.0,1.0,homework-01b,6.0,2.0,homework-02,2.0,2.0,homework-03,4.0,4.0,homework-04,3.0,4.0,homework-05,4.0,5.0,homework-06,,,4.0,project-01-eval,18.0,project-01-submissions,,,,,612
a324ab579a0b7d574988c867c770a2f9e0f35921,4.0,8.0,homework-01a,2.0,6.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,613
a37d3b04deee4562fe4262112f5901eda0f12130,1.0,6.0,homework-01a,,,,3.0,6.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,614
a384b3f5889847c814dd7ccf9d586ce09b490dc1,,,,,,,8.0,2.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,615
a3f298ab423001c3d741c3c324c3f302f8d3a645,0.0,0.0,homework-01a,0.0,0.0,homework-01b,0.0,0.0,homework-02,0.0,0.0,homework-03,0.0,0.0,homework-04,0.0,0.0,homework-05,0.0,0.0,homework-06,,homework-piperider,,project-01-eval,,project-01-submissions,,,,,616
a4327fba8d5bc323fa2c330a4ecec81d77db768e,2.0,2.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617
a4aabb05f6a11154758c4adc23ed08b0b43a941d,4.0,2.0,homework-01a,2.0,2.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,618
a4c05449d3583cd5f86702c8d08031a9a423c42b,4.0,8.0,homework-01a,2.0,2.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,619
a4c0aeb1b102fc5e78c14b80cf38d12bcc007f65,6.0,4.0,homework-01a,0.0,0.0,homework-01b,1.0,6.0,homework-02,,,,10.0,3.0,homework-04,,,,,,,,,,,,,,,,,620
a4cb069286126b9b210acb396263376ff74b2f64,2.0,13.0,homework-01a,3.0,5.0,homework-01b,8.0,10.0,homework-02,5.0,4.0,homework-03,12.0,6.0,homework-04,0.0,15.0,homework-05,5.0,15.0,homework-06,,,,,,,,,,,621
a4dfdc99c4ba2d725125add5528be9984c0c5cec,5.0,50.0,homework-01a,,,,5.0,25.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,622
a530b5344f1b8476969d9fb5c3c079b1c7ab94c1,0.0,0.0,homework-01a,0.2,10.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,623
a5881020a28225273d16b4e3b9ad4efc303e95a9,1.0,4.0,homework-01a,1.0,3.0,homework-01b,2.0,5.0,homework-02,1.0,5.0,homework-03,0.0,0.0,homework-04,,,,,,,,,,,,,,,,,624
a58d5101578899e356463b30bf3441f0d8de5f2d,5.0,20.0,homework-01a,2.0,5.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,625
a593d0e9f7dddaf99e8eeaf21412edddaf76ee26,10.0,5.0,homework-01a,0.0,0.0,homework-01b,16.0,12.0,homework-02,3.0,2.0,homework-03,8.0,20.0,homework-04,3.0,16.0,homework-05,24.0,24.0,homework-06,,homework-piperider,,,,,,,,,626
a5f10dd071743f3380d0d856ebbaa7a185d2589c,2.0,0.0,homework-01a,1.0,0.0,homework-01b,3.0,2.0,homework-02,1.0,1.0,homework-03,,,,,,,,,,,,,,,,,,,,627
a5f96bd1ac8910a8266fec23d6f09b8136c655f8,4.0,6.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628
a60db5799a04631636779e46e22d519db86b0342,4.0,10.0,homework-01a,0.5,3.0,homework-01b,,,,0.0,0.0,homework-03,3.0,0.0,homework-04,,,,,,,,,,,,,,,,,629
a66f0de3bf25b1e353ce8d3b965ce6eb75e9e7ae,2.0,15.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,2.3333333333333335,project-02-eval,50.0,project-02-submissions,630
a6a2c6004d1705e21502feab02616f8329148506,2.0,4.3,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631
a6b2427cc848622222d1d6decd9be1f54fd11c6d,0.2,0.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632
a6e6eecb874665d2477d24d67320adb19ace2e1e,1.0,14.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633
a71180eafa3a4a6cc6a86698ee60006a5fe2e565,8.0,8.0,homework-01a,2.0,3.0,homework-01b,8.0,10.0,homework-02,10.0,6.0,homework-03,6.0,8.0,homework-04,4.0,5.0,homework-05,,,,,,,,,,,,,,634
a750efd4791d0c91b1c2e4d1632afecfd53c05db,3.0,10.0,homework-01a,1.0,3.0,homework-01b,10.0,5.0,homework-02,3.0,8.0,homework-03,6.0,20.0,homework-04,8.0,12.0,homework-05,3.0,8.0,homework-06,,,,,,,,,,,635
a755daa4d8561c4e55e7bab521b8b31f5726933a,0.0,0.0,homework-01a,0.0,0.0,homework-01b,0.0,0.0,homework-02,0.0,0.0,homework-03,0.0,0.0,homework-04,0.0,0.0,homework-05,0.0,0.0,homework-06,,,,,,,10.89,project-02-eval,,project-02-submissions,636
a7f3dce860b26c73ebaadf2fb10d79db4fd2de01,10.0,20.0,homework-01a,10.0,20.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,637
a83e35177e7796f5bdbe7ff59a4df7d053824dc7,3.0,10.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638
a8d30f5340d53923f221bf1b9b7cb06be9b33f74,0.5,6.0,homework-01a,0.0,0.0,homework-01b,3.0,4.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,639
a944d4d0178d4a1eb1e0816482e21bc194da860e,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,project-02-eval,40.0,project-02-submissions,640
a97c4f72c7b261903623dd5f31da61bb4ddf2b89,0.0,0.0,homework-01a,0.0,0.0,homework-01b,0.0,0.0,homework-02,,,,,,,0.0,0.0,homework-05,,,,,,,,,,,project-02-eval,40.0,project-02-submissions,641
a9af1c4de4108873bd77a681303920b71c7e0a46,6.0,16.0,homework-01a,8.0,16.0,homework-01b,4.0,16.0,homework-02,16.0,12.0,homework-03,24.0,4.0,homework-04,4.0,16.0,homework-05,1.0,0.0,homework-06,,,,,,,1.0,project-02-eval,168.0,project-02-submissions,642
a9d41b064d5505ea918294efa20b06a13846c473,1.0,15.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643
aa962775cc86a25c9dc150e8b7230dc037ce2b93,0.5,0.25,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644
aac71a929d06ebc038ca6046e15ac9be8cf82485,0.0,0.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645
ab02f69caeada35da1684e095fe9b4fd82b09f69,1.0,1.0,homework-01a,2.0,3.0,homework-01b,10.0,2.0,homework-02,3.0,2.0,homework-03,,,,,,,,,,,,,,,,,,,,646
ab4ffa8bbc22839aaabd18c454a3556d91b652fc,,,,,,,0.0,0.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,647
ab64cde41907e1fb521aaa2ab36a3105940e8c79,1.0,8.0,homework-01a,1.0,4.0,homework-01b,4.0,10.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,648
ab7a194f67fb92757781401b9bfd8a15e2e5931a,6.0,9.0,homework-01a,3.0,6.0,homework-01b,8.0,8.0,homework-02,3.0,3.0,homework-03,4.0,2.0,homework-04,3.0,6.0,homework-05,0.0,0.0,homework-06,,,2.0,project-01-eval,30.0,project-01-submissions,,,,,649
abb049e9ce6253f747b522501abd4f7a83131e81,1.0,10.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,650
abdb444a3b59588e2264934290d8b42c2af849a2,,,,,,,,,,,,,0.0,0.0,homework-04,,,,,,,,,,,,,,,,,651
abfa9f76c6d8e9207408513e36930764e5046097,3.0,6.0,homework-01a,,,,2.5,6.0,homework-02,2.0,2.5,homework-03,1.5,3.0,homework-04,2.0,6.0,homework-05,2.0,5.0,homework-06,,,,,,,,,,,652
ac4c99eed4370d9a909ff552b6fc086029f78c99,3.0,1.5,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,653
ac81c3f21cf19c0b45d7f1e13a2f7ce61fcbaff9,4.0,7.0,homework-01a,2.0,2.0,homework-01b,4.0,2.0,homework-02,5.0,2.0,homework-03,3.0,3.0,homework-04,3.0,4.0,homework-05,,,,,,,,,,,,,,654
aca4581223f83929b79ce3b8ca8e660d47e4fb2f,,,,,,,,,,0.0,0.0,homework-03,,,,,,,,,,,,,,,,,,,,655
ad7d26f53b0833fcee94bb8d539021ff16cab49e,2.0,10.0,homework-01a,2.0,4.0,homework-01b,3.0,6.0,homework-02,2.0,5.0,homework-03,6.0,6.0,homework-04,6.0,6.0,homework-05,,,,,,,,,,1.1666666666666667,project-02-eval,10.0,project-02-submissions,656
ad7ebf9cdf095c734ffdfd3c2fbd3dd90d68f143,3.0,5.0,homework-01a,3.0,5.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,657
ade49b1df0b727a889d2d1edcc8f0ea8825c0227,2.0,6.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658
adfafc90eab0fa584539c51d78d215515f0bcd5b,1.0,5.0,homework-01a,0.5,2.0,homework-01b,5.0,10.0,homework-02,1.0,4.0,homework-03,1.0,5.0,homework-04,2.0,10.0,homework-05,2.0,10.0,homework-06,,,,,,,,,,,659
ae3f8920dba8b2f1eb4e04339c106f41b8dc74c5,1.0,3.5,homework-01a,0.25,1.0,homework-01b,3.0,3.0,homework-02,2.0,2.0,homework-03,,,,,,,,,,,,,,,,,,,,660
ae4a07f7d7bed80cd302b79e77a1badc0af98988,4.0,30.0,homework-01a,0.5,1.0,homework-01b,6.0,16.0,homework-02,1.5,1.0,homework-03,2.0,6.0,homework-04,1.0,4.0,homework-05,,,,,,,,,,0.75,project-02-eval,16.0,project-02-submissions,661
ae7221a6004cde34f97876363d9d69eb4dcb3770,2.0,4.0,homework-01a,2.0,4.0,homework-01b,5.0,8.0,homework-02,5.0,8.0,homework-03,4.0,7.0,homework-04,5.0,8.0,homework-05,4.0,5.0,homework-06,,,4.666666666666667,project-01-eval,10.0,project-01-submissions,4.0,project-02-eval,42.0,project-02-submissions,662
ae8cc751481239ebcda5e95ac093e34da59a5bc8,2.0,10.0,homework-01a,0.5,10.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,663
aed3385800bab551a138d6e4edb006c14f5706d4,,,,,,,,,,,,,,,,2.0,2.0,homework-05,,,,,,,,,,,,7.5,project-02-submissions,664
